0,1,2,3
308,8,6311,0.71875
53,1,6336,0.09375
31,1,6392,0.0625
15500,1,6441,0.4375
10,110,6475,0.90625
5360,4,6483,0.46875
9565,2,6604,0.53125
78,1,7244,0.3125
13519,4,7403,0.78125
63,1,7484,0.125
580,8,10942,0.59375
135,2,10988,0.5
26997,16,7059,0.875
35536,32,7086,0.96875
16019,64,7141,0.90625
13917,8,7218,0.8125
11,5,7373,0.125
9748,32,7636,0.84375
192,16,7648,0.59375
17,1,9112,0.25
4756,8,9117,0.75
12103,128,10447,1.0
18,31,10523,0.6875
48,1,10682,0.4375
218,1,10778,0.65625
29,1,10859,0.1875
14,2,10911,0.3125
47,2,11053,0.46875
16675,64,11915,0.9375
4,1,13954,0.0625
216,10,13997,0.625
7,32,14408,0.03125
1590,2,14538,0.53125
7681,4,14946,0.28125
8,16,15388,0.15625
114,2,15397,0.5625
2022,1,15708,0.34375
16,32,15757,0.21875
13,3,16056,0.09375
1728,2,16472,0.5
11616,8,16551,0.78125
1101,2,16639,0.71875
161,4,19033,0.375
12946,8,20838,0.40625
16978,128,53582,0.09375
9,16,53646,0.03125
794,16,55309,0.0625
3,1,55649,0.125
22,8,55836,0.15625
26,2,55914,0.1875
7,1,56466,0.21875
10,32,58634,0.25
498,11,58671,0.71875
42,1,59066,0.28125
25,8,59255,0.3125
2373,1,59838,0.375
12402,8,60114,0.6875
22,1,60210,0.34375
27876,32,60308,0.65625
12712,8,60486,0.84375
30,16,60739,0.40625
6282,4,60750,0.5625
15344,1,60814,0.90625
154,1,61057,0.4375
433,8,63005,0.46875
13751,2,63133,0.5
102,1,63176,0.53125
31860,32,64446,1.0
6991,8,64459,0.78125
11,32,64575,0.59375
58,2,64606,0.625
561,8,64630,0.75
31426,8,65254,0.875
395,7,65292,0.9375
22,8,65345,0.8125
2,19,65407,0.96875
6722,4,8290,0.75
97,2,8409,0.15625
20,16,11379,0.03125
633,1,11392,0.40625
30,32,11506,0.5625
16,8,11562,0.125
9595,96,11590,0.96875
85,2,11670,0.21875
34,32,12090,0.65625
4,4,12097,0.09375
66,13,12156,0.71875
6285,256,15341,1.0
15279,1,15346,0.3125
72,8,15523,0.25
15555,2,15644,0.6875
157,8,15669,0.34375
201,32,15699,0.78125
29,32,15833,0.5
1286,1,19931,0.53125
25,1,20283,0.0625
141,2,20305,0.28125
5796,4,20323,0.59375
18873,8,20622,0.8125
14555,32,20688,0.90625
9645,32,20716,0.875
3129,1,20858,0.4375
1248,4,20915,0.1875
16,1,21662,0.375
17412,64,21727,0.9375
598,1,21734,0.46875
10769,64,22935,0.84375
127,8,22973,0.625
9,32,6331,0.03125
7,9,7680,0.0625
88,1,9560,0.09375
24,8,9657,0.125
114,4,9713,0.15625
19848,4,9825,0.84375
14138,1,9922,0.6875
41,2,9981,0.1875
10183,167,10177,0.8125
1435,16,10294,0.75
206,1,10350,0.21875
9476,32,10830,0.71875
6271,1,11011,0.3125
8266,8,12950,0.25
19618,8,13597,0.53125
201,3,13837,0.28125
32,1,14309,0.34375
6,2,14504,0.375
12,9,17048,0.40625
33,1,17072,0.4375
19143,2,17121,0.90625
33,16,17377,0.46875
2040,4,17395,0.5
294,7,22251,0.5625
21737,16,22378,0.78125
13,2,22680,0.59375
78,16,22692,0.625
8,5,22790,0.65625
8824,1,35496,0.9375
59,2,35574,0.875
12758,1,35606,1.0
5326,2,35688,0.96875
18,1,9072,0.03125
15,64,9670,0.0625
1064,3,10457,0.1875
26453,1,10493,0.15625
20,8,11377,0.09375
106,1,11420,0.125
44,8,11553,0.21875
9500,128,35511,0.28125
15,4,35776,0.25
5,36,42930,0.3125
18144,4,42988,0.8125
13538,2,43393,0.375
371,32,43599,0.5
440,32,43638,0.46875
654,1,43666,0.40625
15090,1,43849,0.4375
28,2,43903,0.34375
19515,3,46957,0.84375
14,8,46982,0.53125
3576,5,47050,0.65625
676,4,47062,0.75
11027,128,47184,0.9375
14384,128,47234,1.0
23,4,47432,0.5625
153,16,47515,0.59375
22,19,47554,0.625
22,16,47601,0.6875
2,16,47810,0.71875
79,3,48362,0.78125
14,8,49582,0.875
329,1,52752,0.90625
94,2,54061,0.96875
13,3,7888,0.1875
11683,13,8006,0.40625
16937,9,8066,0.5625
2664,32,8498,0.125
24,32,8528,0.15625
89,1,8821,0.0625
55,1,8862,0.53125
11100,19,8953,0.3125
46,1,9346,0.4375
9,4,9375,0.09375
351,16,11646,0.5
11835,1,11816,0.28125
13,1,11840,0.34375
15560,1,11954,0.25
4,1,11998,0.375
9,32,12427,0.21875
16581,247,12544,0.90625
3,1,12736,0.03125
16,4,13852,0.46875
17481,128,24586,0.59375
606,1,24717,0.625
6,16,24750,0.65625
55,4,24980,0.6875
56,1,25570,0.71875
6578,9,26547,0.75
9,4,26836,0.78125
32606,71,27155,1.0
48,1,31134,0.8125
32,1,31266,0.84375
58464,2,31958,0.875
2785,1,48370,0.9375
12783,1,48516,0.96875
68,1,14948,0.03125
9,32,16607,0.0625
28565,1,16724,0.53125
170,1,16747,0.09375
2,1,16973,0.125
61,1,18196,0.15625
6,1,18877,0.1875
205,4,19743,0.46875
10,2,19861,0.21875
10820,55,22953,0.34375
9509,1,23827,0.65625
8,1,23910,0.25
16353,1,23933,0.3125
37,4,23941,0.28125
30,32,24063,0.40625
16,1,24118,0.375
8801,8,24196,0.59375
43,1,24224,0.4375
9,1,24389,0.5
14,8,24754,0.5625
9925,32,24830,0.71875
26,8,32215,0.625
28879,64,33621,0.6875
13,32,64776,0.75
515,1,65238,0.78125
303,16,65825,0.8125
24,45,66707,0.84375
843,1,66812,0.90625
391,1,68307,0.875
11,8,68346,0.9375
6263,1,73253,0.96875
4,32,73414,1.0
10854,2,17912,0.125
10858,128,17926,0.90625
10286,8,19627,0.09375
10306,16,19650,0.25
25,4,21883,0.03125
7,1,21966,0.0625
90,4,22051,0.15625
7003,39,22137,0.53125
15852,1,22161,0.375
22,16,22334,0.1875
218,1,23210,0.21875
12595,29,23823,0.9375
37,4,23832,0.28125
37963,256,24001,1.0
4872,8,24714,0.78125
14,4,24735,0.3125
180,32,24806,0.34375
29,16,24850,0.40625
87,4,24929,0.4375
47,8,24985,0.46875
11,1,25009,0.5
169,4,25080,0.5625
6987,4,25406,0.6875
7480,3,25708,0.59375
11260,256,25798,0.96875
37,16,28013,0.625
3,3,28039,0.65625
738,64,28191,0.75
10835,16,28558,0.8125
14277,14,28602,0.875
11659,4,28624,0.71875
4,43,28733,0.84375
6,8,29495,0.03125
17,4,29653,0.0625
27,32,34346,0.09375
333,1,52388,0.1875
11,4,52408,0.125
8,4,52632,0.15625
130,3,52767,0.21875
102,16,52919,0.25
8785,32,54447,0.96875
24274,256,54889,1.0
69,1,54895,0.28125
20745,16,54958,0.8125
6817,8,54972,0.3125
1144,1,55660,0.875
10721,64,56378,0.40625
13127,8,56985,0.65625
18275,1,58901,0.5
834,23,59085,0.59375
136,1,59103,0.34375
24663,4,59211,0.625
9777,4,59250,0.9375
25,10,62342,0.375
50,1,62405,0.53125
705,1,62783,0.46875
19,46,62936,0.4375
4,4,63157,0.5625
24,1,63527,0.6875
4,16,67653,0.71875
2,3,68099,0.75
33,32,68110,0.78125
147,29,68139,0.84375
182,1,68171,0.90625
7,16,8986,0.03125
81,4,9023,0.0625
64,32,9184,0.09375
23,42,9402,0.125
21,4,9705,0.15625
371,32,9735,0.5
12507,1,9826,0.625
28,1,9851,0.1875
123,2,9871,0.21875
42,2,9886,0.25
146,4,9972,0.28125
24095,64,10381,0.78125
152,8,10411,0.3125
18263,1,11015,0.375
234,8,11023,0.34375
57,16,11077,0.40625
246,1,11105,0.4375
19975,16,11153,0.59375
26,10,11292,0.46875
9,4,11530,0.53125
13952,57,11583,0.5625
8889,1,11792,0.9375
3176,16,11900,0.65625
70105,128,13274,1.0
13,14,13583,0.6875
572,8,13816,0.71875
2,1,13975,0.75
14250,32,18756,0.8125
4241,2,18929,0.875
14518,192,18961,0.96875
22,2,19206,0.84375
8440,8,19682,0.90625
16451,33,2208,0.71875
9538,8,2265,0.6875
81,2,2293,0.03125
14631,32,2309,0.75
12,1,2605,0.0625
14177,192,5238,1.0
18340,1,11356,0.09375
53,32,11544,0.125
5481,64,11615,0.34375
20061,1,12135,0.46875
67,1,12263,0.15625
51,1,12497,0.1875
34,1,12541,0.21875
5032,8,13051,0.40625
28781,64,13089,0.96875
394,8,13177,0.25
7,1,13335,0.28125
8,32,13365,0.3125
52,8,13421,0.375
6458,93,13621,0.90625
36,2,13651,0.4375
663,16,13765,0.53125
14,1,13847,0.5
463,1,13866,0.59375
185,1,14015,0.5625
29,1,14283,0.625
19,3,14290,0.65625
15766,4,20162,0.8125
299,4,20242,0.78125
10235,256,20714,0.9375
10,1,20877,0.84375
3193,2,21096,0.875
200,1,4258,0.03125
12288,64,4347,0.5625
8868,256,4372,0.90625
63,8,4547,0.09375
13,8,4592,0.0625
263,3,4606,0.125
8734,32,4718,0.8125
34,4,4799,0.15625
137,1,4893,0.21875
176,1,4932,0.1875
15911,16,5828,0.9375
7798,128,5909,0.875
66,1,6390,0.25
660,32,17761,0.40625
436,14,17792,0.28125
38,4,17833,0.3125
12,1,18087,0.34375
14,2,18119,0.375
26,1,20042,0.4375
11339,4,20096,0.5
27,9,22274,0.46875
169,1,22666,0.53125
23,1,23163,0.59375
17,5,23665,0.625
26,16,23884,0.65625
91,32,23922,0.6875
6611,1,24056,0.75
11623,1,24089,0.71875
439,16,24149,0.78125
11429,128,24199,1.0
158,16,24204,0.84375
46454,1,24305,0.96875
6,8,4786,0.03125
5112,1,4905,0.8125
18095,32,4941,0.0625
7,8,5374,0.09375
6841,32,5539,0.3125
20,1,6252,0.125
9898,32,7344,0.59375
2899,24,7401,0.46875
198,8,7464,0.15625
9,3,7594,0.1875
298,32,8041,0.34375
39384,2,8110,0.25
13940,2,8126,0.75
31,1,10932,0.21875
50,8,11075,0.28125
2,1,11236,0.375
11,57,11829,0.40625
81,1,11924,0.4375
18,8,12339,0.5
1192,16,16541,0.5625
11,32,16615,0.53125
16,4,16740,0.625
4,32,17145,0.65625
3,32,17479,0.6875
302,32,17612,0.71875
45,4,17651,0.78125
7,7,26224,0.84375
58,32,27362,0.875
31,16,31869,0.90625
7450,8,32158,0.9375
10448,1,32705,1.0
6390,8,33687,0.96875
6,32,8464,0.03125
9,2,8477,0.0625
9362,4,8519,0.625
48,2,8705,0.09375
11,4,8730,0.125
477,1,8741,0.3125
417,1,8827,0.15625
12,32,8989,0.1875
7,2,10361,0.21875
20,4,10420,0.25
4,32,10514,0.28125
5895,16,11434,0.34375
10,4,11462,0.375
7,1,11592,0.40625
15919,4,11641,0.6875
34,1,11682,0.4375
8,13,12266,0.46875
1656,32,12543,0.5
54,1,12704,0.53125
21,1,13325,0.5625
10,2,13712,0.59375
5,32,13727,0.65625
14,1,13740,0.71875
69,1,101088,0.75
19,32,101162,0.78125
7419,16,101200,1.0
91,2,108890,0.875
29,12,108935,0.8125
7,4,108965,0.84375
8925,32,109345,0.9375
445,18,109425,0.90625
587,1,109802,0.96875
8474,4,36194,0.5625
28,1,36571,0.03125
18,16,36585,0.0625
15475,8,36816,0.75
29,8,36822,0.09375
1076,12,36989,0.65625
11,4,37023,0.125
403,2,37077,0.46875
67,4,37727,0.15625
62,4,37737,0.1875
16,1,37940,0.21875
12190,128,38202,0.875
11,2,38228,0.25
296,4,38367,0.5
4563,1,38446,0.34375
8,1,38879,0.28125
7664,1,38902,0.40625
53,1,38947,0.3125
15065,2,39052,0.375
22385,16,39083,0.4375
17505,4,39232,0.53125
4,8,39940,0.59375
9,16,40017,0.625
6,1,40067,0.6875
19935,6,40462,0.84375
7,1,40862,0.71875
16805,1,41875,0.8125
21,8,41919,0.78125
69,2,42015,0.90625
197,4,47294,0.9375
148,1,47442,0.96875
46949,4,47531,1.0
39,4,12518,0.03125
21899,16,12563,0.90625
57,2,16869,0.0625
11827,32,17715,0.09375
11761,32,17970,0.15625
34,32,17974,0.125
4,26,18687,0.1875
17368,4,19042,0.53125
5371,1,20554,0.40625
8542,32,20806,0.25
4712,128,20921,0.9375
9024,23,20938,0.375
2,1,21024,0.21875
11984,32,21346,0.3125
228,4,21541,0.28125
10008,16,21552,0.84375
15,8,21611,0.34375
88,4,21769,0.4375
24,8,22857,0.46875
30179,64,22943,1.0
12189,16,23255,0.5
14467,1,23272,0.75
142,1,23504,0.5625
7941,8,23789,0.59375
15363,163,23870,0.96875
950,32,23997,0.625
87,32,24121,0.65625
101,1,24246,0.6875
3978,32,24773,0.71875
138,1,25183,0.78125
16774,4,25198,0.8125
363,4,25429,0.875
55,1,25352,0.09375
75,8,25386,0.03125
628,64,25405,0.5625
15,2,25462,0.125
62,32,25502,0.1875
162,32,25549,0.5
502,2,26263,0.46875
184,1,26265,0.40625
2,4,28978,0.25
7574,2,29044,0.59375
26,4,29606,0.34375
5362,128,29737,0.625
2,3,29980,0.375
542,8,30014,0.3125
7683,4,30032,0.28125
6533,2,30113,0.53125
81,20,30273,0.4375
103,1,30532,0.21875
3,1,30551,0.0625
30,32,30874,0.15625
8,4,40270,0.65625
10253,20,40336,0.6875
8,1,45624,0.71875
13086,28,45630,0.75
401,1,45755,0.78125
30,6,45931,0.8125
11745,64,45950,0.84375
1,4,46091,0.875
534,4,46110,0.90625
17648,8,46203,0.9375
16201,153,46831,1.0
89,32,46968,0.96875
5,16,5559,0.5625
1196,8,5637,0.25
97,16,5647,0.6875
11907,44,5849,0.875
16350,16,5870,0.96875
22,1,6035,0.46875
29,16,6220,0.1875
9821,32,6283,0.84375
29783,1,6479,0.3125
17922,1,8106,0.5
9969,8,8168,0.78125
12,4,8175,0.125
193,1,8184,0.34375
28003,6,8207,0.71875
2,32,9786,0.0625
23,8,9950,0.28125
273,4,10245,0.625
11,1,10352,0.40625
8,1,10683,0.09375
23,1,14866,0.15625
25391,4,15098,0.8125
7,32,15120,0.53125
7,4,15131,0.21875
14145,16,15190,0.90625
32111,64,15432,1.0
245,4,15459,0.375
7449,128,17108,0.9375
22,64,17516,0.65625
14546,1,17534,0.59375
32,2,17561,0.4375
31402,4,17738,0.75
6,32,17907,0.03125
2,2,4689,0.0625
12405,8,4754,0.84375
279,8,5333,0.59375
498,2,5513,0.5625
9130,4,5741,0.71875
68,2,5885,0.4375
17225,64,5920,1.0
20774,16,6318,0.90625
137,2,6587,0.53125
21,17,7266,0.375
3,2,7420,0.09375
16,16,7743,0.34375
2331,1,7759,0.6875
13,1,7948,0.28125
14,1,8664,0.3125
11,16,8682,0.21875
61,16,8693,0.46875
14207,11,8760,0.5
6944,8,8778,0.78125
2,1,8791,0.15625
8165,8,8857,0.8125
3,8,9020,0.03125
11,2,9040,0.1875
3,32,10423,0.25
12390,1,10427,0.65625
10290,128,10448,0.96875
16827,36,10969,0.9375
3439,1,10982,0.625
5425,32,11106,0.75
36,1,11265,0.40625
7,4,11416,0.125
7068,128,11490,0.875
496,16,13637,0.1875
10967,128,14991,0.28125
2,16,15112,0.03125
278,16,15432,0.09375
22,1,15482,0.0625
6,16,15786,0.125
407,4,16083,0.53125
12,4,16307,0.15625
14,1,22391,0.21875
13258,4,22531,0.96875
127,1,24075,0.25
11611,1,24320,0.3125
75,5,27824,0.34375
16851,1,28041,0.375
28,4,28350,0.4375
6,4,28446,0.40625
14040,32,28946,1.0
9449,32,29910,0.8125
55,2,30171,0.5625
9,4,30986,0.5
48,1,31276,0.46875
8003,1,31571,0.75
20,4,31771,0.59375
34,1,33121,0.65625
20202,128,33344,0.90625
25,8,33498,0.625
6948,30,33662,0.6875
6,64,34156,0.78125
2232,8,34221,0.71875
39,7,35542,0.84375
36,16,35635,0.875
29,32,36089,0.9375
4,32,19383,0.03125
10,1,20724,0.0625
40,16,20819,0.09375
19366,77,21160,0.1875
2723,1,21274,0.71875
17943,256,21516,1.0
338,32,21761,0.125
61,8,21794,0.15625
8,32,25032,0.21875
54,23,25413,0.25
38,1,25754,0.28125
16774,1,25994,0.34375
19681,10,26439,0.40625
4987,128,26485,0.96875
40169,1,27799,0.78125
27,16,27827,0.3125
1126,16,27849,0.375
13731,64,27873,0.46875
35344,31,27967,0.65625
14013,4,28018,0.4375
12137,16,28122,0.9375
202,21,29301,0.5625
9484,1,29326,0.53125
4123,16,29720,0.90625
16,8,29754,0.5
30979,4,29813,0.875
6001,4,29847,0.84375
64,1,29944,0.625
11,8,30054,0.59375
14693,26,30117,0.6875
13,4,30513,0.75
377,1,30663,0.8125
25159,2,3482,0.03125
37469,64,3491,0.3125
56,14,32098,0.0625
170,8,32550,0.09375
20717,2,32610,0.15625
21533,32,33170,1.0
30,32,33227,0.125
12,16,33918,0.1875
225,2,35619,0.21875
7427,128,35830,0.875
282,8,36332,0.25
7,1,37663,0.28125
57,4,38005,0.34375
16733,17,38064,0.375
19819,128,38532,0.90625
66176,16,38851,0.9375
40202,16,39286,0.96875
396,2,40030,0.40625
119,10,42926,0.4375
23,1,43671,0.46875
19217,10,43816,0.5
2460,2,43898,0.59375
11871,4,43912,0.53125
86,1,44099,0.5625
340,8,44140,0.6875
16,2,44226,0.625
71,1,44249,0.65625
10609,64,44680,0.71875
12,1,45189,0.75
19,4,45401,0.78125
3719,44,45633,0.8125
13733,32,45690,0.84375
4987,16,77642,0.03125
14000,6,77743,0.625
398,32,77776,0.0625
6,4,78305,0.09375
11,1,79256,0.125
18605,128,80078,1.0
4321,1,80121,0.15625
15763,1,80299,0.40625
14999,6,81197,0.3125
10789,32,81471,0.1875
9394,2,81760,0.5
27,16,81783,0.21875
6,4,81835,0.25
214,32,82050,0.28125
13669,2,82381,0.4375
14,1,82388,0.34375
5571,43,82456,0.84375
2026,4,82595,0.46875
4,8,82766,0.375
9,36,82787,0.53125
13,8,82884,0.5625
22113,32,83063,0.6875
2,8,83145,0.59375
6,1,85366,0.65625
36,4,85504,0.71875
9724,9,85527,0.78125
24712,4,85574,0.9375
636,37,85917,0.75
111,16,85985,0.8125
11,1,86054,0.875
7,16,86080,0.90625
49,8,86110,0.96875
11,1,14450,0.15625
94,32,14599,0.03125
6,1,14920,0.125
9604,128,15417,0.875
27023,32,15459,0.21875
64,4,15503,0.0625
20829,32,15999,0.3125
3,16,16089,0.25
20233,2,16112,0.28125
11,1,16454,0.1875
606,2,16464,0.09375
7,4,74494,0.34375
8236,32,75188,0.375
25,2,161194,0.40625
64,1,161251,0.4375
19554,1,161448,0.625
236,32,161501,0.46875
17,7,161547,0.5
21,2,161639,0.53125
146,7,161901,0.5625
44,32,161945,0.59375
28,1,161980,0.65625
8817,1,162419,0.90625
15,16,164422,0.6875
9871,53,164455,0.75
307,32,164478,0.71875
150,1,165352,0.78125
34,32,166070,0.8125
489,4,166154,0.84375
19045,2,166240,0.9375
265,2,166868,0.96875
17,32,166892,1.0
9633,256,10857,0.9375
5685,16,10881,0.84375
11410,1,10888,0.6875
2,2,10896,0.1875
19,8,10953,0.125
138,16,11096,0.75
32,8,11110,0.4375
6024,4,11156,0.21875
13,16,11517,0.40625
69,2,11718,0.5
5923,2,11748,0.5625
19,32,11965,0.59375
12785,16,13118,0.90625
7,1,13603,0.0625
37,2,13714,0.34375
4802,8,14059,0.8125
6810,32,14106,0.875
16504,1,14113,0.78125
22,4,14122,0.28125
41074,25,14171,1.0
9696,256,14749,0.96875
40,32,14914,0.65625
1463,2,14961,0.53125
32,1,14973,0.375
47,1,15059,0.3125
8,8,15501,0.03125
7,1,15808,0.25
442,16,15822,0.71875
8,1,16830,0.09375
18,16,17158,0.46875
29,16,19748,0.625
11,4,22904,0.15625
9687,4,20809,0.53125
10260,1,21028,0.4375
2,4,22541,0.03125
796,16,22690,0.21875
273,1,25626,0.375
2,16,25757,0.09375
5853,16,25871,0.5
16977,1,27555,0.59375
23,4,27675,0.1875
22066,1,27712,0.15625
314,4,28613,0.34375
23,1,28709,0.3125
53,4,28886,0.46875
15,15,28969,0.0625
35,4,28987,0.28125
182,1,29021,0.5625
10004,16,29297,0.25
24,1,29306,0.40625
120,32,29557,0.125
13267,16,30709,0.625
10540,1,31392,0.65625
12687,39,31420,0.6875
1074,4,31628,0.71875
11,101,34261,0.75
37,1,34456,0.78125
2,8,34544,0.8125
17,2,34637,0.84375
2786,5,34679,0.875
17,11,34766,0.90625
19,10,34828,0.9375
36,2,35554,0.96875
285,8,36317,1.0
14,1,8465,0.03125
14981,256,8543,0.125
1708,4,8641,0.4375
994,1,8779,0.0625
26322,32,8851,0.65625
68,2,8931,0.84375
1099,4,9336,0.875
2,16,9371,0.09375
11319,16,50044,0.5625
8,8,51494,0.15625
28,1,51842,0.1875
9215,12,70628,0.21875
15,8,71199,0.25
7746,201,71240,0.96875
10,5,71589,0.9375
10303,8,71837,0.71875
8298,1,72198,0.59375
25695,8,72236,0.5
119,1,72442,0.28125
18,32,72829,0.3125
6323,16,74601,0.34375
18186,38,75255,0.53125
26947,4,75346,0.6875
20490,32,75417,0.78125
22805,8,75430,0.46875
5543,32,75525,0.8125
264,2,75587,0.40625
12108,64,75782,1.0
10325,1,75948,0.75
1646,8,75958,0.375
18,1,76047,0.625
11,1,76121,0.90625
7,2,2195,0.03125
291,2,2206,0.78125
4420,2,2227,0.875
8,10,2254,0.0625
27644,2,7834,0.40625
15093,3,7878,0.9375
17,9,8099,0.09375
14658,16,8179,0.96875
349,1,9189,0.125
14,4,9275,0.15625
29,4,9380,0.1875
2,3,9682,0.21875
15392,64,9930,0.375
14,4,10080,0.25
15,2,10142,0.28125
4702,256,10156,1.0
10000,8,10341,0.8125
1059,4,10399,0.4375
69,2,10427,0.34375
9,1,10438,0.3125
13320,2,10444,0.75
555,8,10890,0.90625
10960,16,10922,0.59375
35,8,11591,0.46875
2,32,11829,0.5
4364,54,11978,0.71875
11,2,12412,0.53125
14,1,12684,0.5625
1429,16,12691,0.84375
39,1,12731,0.65625
64,1,12759,0.625
27,1,12836,0.6875
66,1,18034,0.03125
10976,8,18344,0.5625
13895,256,18375,1.0
6151,32,18389,0.4375
273,11,18557,0.0625
160,16,19169,0.09375
22,4,19207,0.125
11,1,19268,0.15625
10,8,19305,0.1875
82,2,19656,0.21875
51,21,19866,0.25
21281,8,20201,0.9375
4,1,20239,0.28125
11209,2,20361,0.46875
15866,1,20410,0.34375
31,2,20473,0.3125
31520,8,20477,0.40625
24,2,20509,0.375
9598,1,21864,0.875
18,4,21915,0.5
1,4,21934,0.53125
12767,56,21948,0.625
4,1,22086,0.59375
27,23,23221,0.65625
32716,8,23598,0.75
19453,128,23661,0.96875
6,1,23793,0.6875
6507,2,23804,0.84375
10,2,23991,0.71875
13552,12,24076,0.78125
5,4,24097,0.8125
16386,16,24132,0.90625
6,32,5719,0.03125
7458,1,5804,0.6875
17353,16,5867,0.78125
47,32,7715,0.40625
24,16,7829,0.5
6,4,7881,0.28125
7116,16,8075,0.46875
146,5,9271,0.4375
32,1,9299,0.09375
19736,16,9671,0.3125
58,32,10364,0.59375
1817,16,10546,0.625
50,2,10611,0.1875
103,1,11943,0.5625
53,2,12188,0.21875
7576,43,13069,0.75
547,64,13878,0.65625
35,32,15905,0.125
32,1,16092,0.34375
506,16,16206,0.53125
6409,41,16374,0.71875
39,1,17400,0.375
21,64,17552,0.0625
108,1,17778,0.15625
10873,2,17940,0.25
20568,32,49417,0.8125
12,32,49513,0.84375
495,8,50886,0.875
46,4,51749,0.90625
2787,4,51881,0.9375
7617,128,57052,0.96875
71,1,57096,1.0
20159,8,5678,0.5
64,4,5869,0.03125
13,4,5970,0.0625
227,64,6057,0.46875
118,8,6134,0.09375
62,8,6210,0.125
73,1,6268,0.15625
7734,1,6284,0.25
9891,8,7231,0.1875
8204,122,7309,0.6875
15666,1,7331,0.21875
606,1,8225,0.3125
317,1,9079,0.28125
27,64,9169,0.40625
7170,2,9212,0.71875
8829,30,9673,0.84375
59,4,9828,0.34375
2,1,9845,0.375
33,64,10587,0.4375
6296,8,11508,0.625
50,8,13119,0.53125
45,32,13229,0.5625
21,1,13540,0.59375
16725,16,13698,0.65625
444,64,16932,0.75
11,4,17330,0.78125
5,32,17406,0.8125
101,32,19040,0.875
17081,4,19128,0.9375
7512,4,19168,0.90625
23,4,19241,0.96875
5,1,19249,1.0
7,9,2892,0.125
10,1,2919,0.0625
26475,1,3383,0.8125
4,1,3443,0.1875
7523,16,3507,0.875
29,8,4039,0.5625
15016,12,4055,0.25
6172,128,4071,0.96875
207,1,4110,0.5
540,16,4132,0.71875
39,4,4579,0.53125
4,8,4588,0.34375
33,1,4641,0.40625
1133,4,4882,0.59375
134,8,4944,0.84375
14,8,4985,0.6875
61,2,5167,0.46875
7,4,5191,0.28125
64,2,5208,0.4375
33,1,5260,0.3125
22731,16,5312,0.90625
10431,139,5323,1.0
103,2,5340,0.75
17,1,5534,0.21875
132,7,8977,0.65625
23303,40,10541,0.9375
148,8,10643,0.09375
4,64,10729,0.03125
2,4,10741,0.15625
380,1,11106,0.625
10065,1,11428,0.375
736,16,11462,0.78125
7067,16,7113,0.84375
7449,16,7454,0.03125
16252,6,7486,0.65625
62,1,7642,0.0625
9864,32,7666,1.0
4061,128,7682,0.9375
20664,4,7718,0.34375
9000,32,8512,0.96875
160,1,8592,0.09375
279,1,9373,0.125
28812,8,9476,0.4375
3,1,9912,0.15625
79,7,10026,0.1875
36,64,10072,0.21875
22,4,10165,0.25
25,7,10188,0.28125
8,32,10407,0.3125
24658,1,10437,0.40625
32,32,10478,0.375
48,8,10536,0.46875
6125,2,10556,0.5
5,16,13347,0.53125
5750,9,13390,0.59375
8,64,13415,0.5625
20346,7,13448,0.75
26,32,13567,0.625
114,4,13582,0.6875
24626,1,13819,0.78125
80,32,13850,0.71875
12574,8,13966,0.875
21,64,13972,0.8125
13,4,14108,0.90625
15,1,28561,0.125
18,2,28630,0.0625
15003,68,28754,0.84375
55,16,28876,0.21875
19191,32,29318,0.875
2875,10,29418,0.3125
12484,16,29793,0.375
8278,3,30020,0.65625
3217,4,30450,0.59375
6914,16,34319,0.75
5804,1,34624,0.78125
13294,1,34655,0.5
1,16,34900,0.03125
3,1,34918,0.15625
8,1,35109,0.09375
20106,128,35122,0.9375
414,8,35205,0.28125
18211,128,35217,0.90625
7570,32,35307,0.71875
5779,8,35342,0.5625
23337,128,35393,0.96875
7421,4,36501,0.25
48819,128,36506,1.0
7052,64,36547,0.6875
8040,2,36584,0.34375
21,1,37223,0.1875
23,1,46597,0.40625
33,4,46749,0.4375
23,4,46773,0.46875
47,12,46912,0.53125
37937,4,46984,0.8125
1083,1,47021,0.625
82,1,1682,0.59375
17,1,3652,0.03125
8,8,3961,0.0625
34242,32,3988,0.84375
1687,16,4003,0.75
179,4,4907,0.09375
23298,4,4927,0.8125
152,32,4974,0.78125
2,1,5010,0.125
1211,5,5137,0.625
28,16,5210,0.15625
142,16,5366,0.1875
22664,2,5475,0.25
2,4,6455,0.21875
7926,1,6575,0.71875
764,16,6601,0.28125
19946,143,6974,0.96875
103,1,7060,0.40625
17587,16,7395,0.90625
10811,32,7503,1.0
23,8,7542,0.3125
189,8,7582,0.65625
12934,23,7592,0.875
3,16,7622,0.34375
14,1,7718,0.375
4,8,7745,0.4375
61,2,8055,0.46875
148,2,8080,0.6875
9043,6,8095,0.9375
4,2,8107,0.5
7,4,8202,0.53125
9481,1,8228,0.5625
44,1,160077,0.03125
9711,2,160119,0.1875
10541,1,161033,0.4375
680,1,161499,0.0625
56,28,164210,0.09375
19290,32,164444,0.28125
32,4,164452,0.125
1,12,164850,0.15625
12431,4,164966,0.625
27,1,165010,0.21875
5,15,165247,0.25
119,1,167331,0.3125
29,1,167388,0.34375
1146,1,167416,0.375
9712,1,167800,0.40625
32,1,168093,0.46875
17865,8,168111,0.5
77,4,168302,0.53125
7,56,168339,0.5625
6986,12,168391,0.90625
