LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
6.727855,103.953956,6.24293,129.77969,172.759685,106.736406,550.365807,371.102956,4.882557,195.303326,438.627049,107.168582,107.168582,107.168582,107.168582,2473.933151,107.168582,107.168582,107.168582,227.731453,4.821593,1938.353852,4677.682289,224.961947,4.821593,513.980106,124.860542,107.168582,414.962298,371.102956,134.272163,128.273566,46.575299,126.273934,132.474256,227.732405,410.904695,371.102956
19.326098,405.582943,31.772652,414.579356,525.896949,408.990162,414.958072,463.323382,32.711036,526.392599,2516.705594,414.58468,414.58468,414.445145,414.58468,1668.073656,414.58468,414.58468,414.58468,819.654736,32.711036,889.892983,1765.489532,801.769944,32.711036,889.460084,405.582943,414.58468,526.504456,463.323382,462.812018,408.990162,73.12155,496.322071,309.121902,819.654736,415.098198,463.323382
27.552102,110.888212,21.076801,141.149912,122.205795,116.585601,116.858772,117.263123,22.401879,122.859868,191.922538,116.585601,116.585601,116.585601,116.585601,9033.664224,116.585601,116.585601,116.585601,130.936851,22.300872,192.409001,1306.58075,129.289912,22.300872,192.037174,108.118914,116.585601,122.859868,117.263123,108.29562,108.29562,99.214572,117.921481,503.821012,130.936851,117.263123,117.263123
15.967831,171.883763,46.746038,91.588768,174.06009,171.883763,187.713517,216.538477,4.549764,315.873125,278.922854,171.883763,171.883763,186.836461,171.883763,93336.463997,171.883763,171.883763,171.883763,179.412147,4.618417,329.612366,92715.906518,185.811852,4.618417,286.992725,171.883763,171.883763,219.722639,216.538477,171.927742,171.883763,63.928896,172.519501,475.553501,179.412147,226.505689,216.538477
154.658046,1312.5476,31.367708,1318.719189,1431.446556,1283.112995,1409.565031,1412.407317,34.299686,1431.446556,6107.506112,1319.671681,1319.671681,1410.454512,1319.671681,6163.369195,1319.671681,1319.671681,1319.671681,2605.292943,34.654861,6107.506112,1788.980235,2590.339135,34.654861,6107.506112,1310.867451,1319.671681,1526.516376,1412.407317,1411.516927,1282.273467,1237.435219,1545.335457,514.196321,2605.257805,1319.671681,1412.407317
29.769945,185.399027,26.806489,188.676143,390.291103,186.221803,194.69748,190.333149,27.35785,400.972911,3084.464423,188.776295,188.776295,188.776295,188.776295,16587.706498,188.776295,188.776295,188.776295,321.690113,29.135905,1882.640538,2731.520415,461.7876,29.135905,1882.640538,185.399027,188.776295,2494.869315,190.333149,190.09654,186.221803,48.136305,225.223071,790.784246,321.690113,189.013144,190.333149
72.379084,1225.642296,50.860639,32.459155,1540.725843,1245.640469,1445.086694,1364.303889,45.594694,1635.333774,4595.481052,1255.871421,1255.871421,1255.871421,1255.871421,1769.013376,1255.871421,1255.871421,1255.871421,2152.72587,45.612821,5617.447352,262.044698,2139.923802,45.612821,5393.008824,1225.642296,1255.871421,1635.333774,1364.303889,1269.592475,1245.640469,34.353553,1476.830686,695.132729,2153.405228,1350.588058,1364.303889
219.485731,96.297955,373.882734,79.174737,160.728628,97.661187,162.166642,153.503016,84.21444,161.578541,169.867619,97.731059,97.731059,97.890361,97.731059,1480.988346,97.731059,97.731059,97.731059,124.356879,73.10256,208.032819,9807.600377,122.451833,73.10256,207.897355,47.836618,97.731059,200.236324,153.503016,623.914126,47.908486,48.841677,101.65538,1273.766976,124.356879,145.471492,153.503016
64.215263,313.727902,16.383698,310.080819,315.89302,314.53018,314.651349,314.570386,17.027837,315.084146,349.540441,314.571411,314.571411,314.714239,314.571411,88900.973303,314.571411,314.571411,314.571411,318.229287,17.374239,339.376494,5540.673444,317.781927,17.374239,336.431944,313.727902,314.571411,318.127561,314.553386,314.571411,314.53018,583.631569,314.440621,436.642797,318.229287,314.553201,314.570386
62.346401,105.396332,8.604548,926.690807,108.301778,106.093557,108.842489,124.076519,7.791983,108.080459,183.942441,107.946558,107.946558,107.946558,107.946558,37863.613966,107.946558,107.946558,107.946558,119.839899,7.634494,165.518556,8650.262156,118.66221,7.634494,165.518556,105.396332,107.946558,113.73224,124.076519,108.636581,106.093557,434.535099,107.943505,407.100889,119.839899,108.923226,124.076519
91.786337,1846.51624,4.07922,1869.933664,2131.232958,1846.51624,2739.599096,1916.541599,5.104594,2154.565269,12807.440384,1846.51624,1846.51624,2693.733415,1846.51624,649682.15101,1846.51624,1846.51624,1846.51624,4461.524785,5.055434,7667.523258,74913.494388,5419.746772,5.055434,7598.141653,1846.51624,1846.51624,2154.565269,1916.541599,1893.143674,1846.51624,1490.322339,2432.979405,1026.458401,4461.524785,1869.926944,1916.541599
41.341447,564.353048,16.695959,564.745426,633.453552,557.254551,658.511747,588.123029,17.324615,731.134225,1101.877837,564.745426,564.745426,564.745426,564.745426,52236.471212,564.745426,564.745426,564.745426,648.725435,17.313044,3537.058268,19691.878654,703.649943,17.313044,3518.071876,564.353048,564.745426,3429.901171,588.123029,567.221942,557.254551,159.030799,582.436153,388.006436,648.725435,577.030965,588.123029
144.669669,380.041342,52.829513,454.816673,472.30552,380.041342,401.886729,381.009737,64.398523,473.091943,1563.166999,380.041342,380.041342,380.041342,380.041342,29711.348484,380.041342,380.041342,380.041342,673.148818,64.395012,1585.56729,441.484569,670.286737,64.395012,1584.963373,380.041342,380.041342,473.091943,381.009737,395.351824,380.041342,37.374095,408.680631,683.360548,673.148818,380.839896,381.009737
917.039295,1985.055834,27.885427,1988.671721,17862.717138,1958.8083,3833.204195,2590.379197,30.3992,17865.863901,20320.648423,1988.678252,1988.678252,3826.257662,1988.678252,423606.131644,1988.678252,1988.678252,1988.678252,4921.467811,30.370299,20325.979382,120744.154346,5453.283523,30.370299,20323.45231,1984.347558,1988.678252,19049.756968,2590.379197,2582.541193,1958.106462,501.284767,2538.333316,1845.171179,4921.467811,1995.807103,2590.379197
82.557137,265.930619,128.191281,275.186212,283.157129,267.049212,288.424654,380.952648,127.765493,283.631665,725.293579,275.186657,275.186657,287.517454,275.186657,48029.952305,275.186657,275.186657,275.186657,353.945366,127.496793,734.518869,1578.321359,358.086089,127.496793,725.652384,265.930619,275.186657,295.654732,380.952648,373.134195,267.049212,49.782145,283.646392,1580.282545,353.945366,275.66563,380.952648
78.330503,477.534834,26.931119,476.269611,562.324582,477.534834,477.707126,468.243077,29.746083,542.341399,838.576282,477.534834,477.534834,477.534834,477.534834,979.940469,477.534834,477.534834,477.534834,718.065319,29.791278,922.875279,36809.010061,716.784277,29.791278,1081.471999,477.534834,477.534834,542.341399,468.243077,484.943244,477.534834,157.716143,496.814575,331.603427,718.065319,457.371841,468.243077
257.861895,164.111857,10.455633,164.111857,380.110591,164.111857,1228.564197,560.521244,12.635781,669.267665,991.015954,164.111857,164.111857,280.700359,164.111857,4524.735371,164.111857,164.111857,164.111857,396.557643,12.63784,1058.593512,187.277796,464.076116,12.63784,1056.514553,164.111857,164.111857,598.816136,560.521244,480.055781,164.111857,202.762784,195.180865,1968.126538,396.557643,633.586336,560.521244
56.614912,371.768573,2.369225,377.607639,1468.221237,371.768573,705.942537,452.888333,2.7202,1540.16378,4807.306778,371.768573,371.768573,371.768573,371.768573,13503.683767,371.768573,371.768573,371.768573,3130.356973,2.7202,18052.683311,2782.787945,3235.898182,2.7202,5150.482362,371.768573,371.768573,1807.653754,452.888333,379.166358,371.768573,167.813514,691.195179,102.732897,3130.356973,445.502567,452.888333
660.284281,924.284555,20.601772,962.391399,2711.017527,924.284555,1686.034507,3248.912203,7.43176,2798.333809,14098.179234,924.284555,924.284555,924.284555,924.284555,342963.289646,924.284555,924.284555,924.284555,3211.207963,7.415459,13887.81384,111134.940031,3349.959535,7.415459,14235.063685,924.284555,924.284555,3452.008731,3248.912203,1259.000399,924.284555,419.057543,1707.888778,1999.962185,3211.207963,3466.337631,3248.912203
65.193589,795.13516,21.025119,804.290731,822.925705,796.571933,804.636022,815.625816,38.899416,825.162581,1307.216245,804.290731,804.290731,804.290731,804.290731,1967.45193,804.290731,804.290731,804.290731,931.5551,29.901019,1279.398143,1557.564579,930.973756,29.901019,1310.358899,795.13516,804.290731,835.21611,815.625816,813.82435,796.571933,93.166695,836.291429,516.005421,931.5551,806.535874,815.625816
161.93751,1099.151401,4.722783,348.230384,1103.767942,1105.491744,1118.465113,1123.095175,4.042375,1103.868656,1153.814638,1123.983837,1123.983837,1118.45869,1123.983837,638.716369,1123.983837,1123.983837,1123.983837,1146.630244,3.970989,1153.793207,449.559858,1148.16087,3.970989,1153.807511,1099.151401,1123.983837,1120.62633,1123.095175,1123.091153,1105.491744,83.366474,1136.351915,1445.477131,1146.630244,1123.987701,1123.095175
48.484278,1339.179797,82.002007,1340.968949,1382.21209,1323.69836,1575.635527,1352.157624,85.778417,1384.09518,2393.179412,1340.968949,1340.968949,1340.968949,1340.968949,28148.176791,1340.968949,1340.968949,1340.968949,1591.903313,85.782664,2505.481951,26799.63576,1602.374742,85.782664,2417.651177,1339.179797,1340.968949,1440.302701,1352.157624,1389.734884,1323.69836,1312.322534,1362.502734,875.361023,1591.903269,1342.856581,1352.157624
29.097009,681.413353,70.325788,681.413353,711.099018,681.413353,683.0185,697.060457,61.861994,724.046391,1700.059141,681.413353,681.413353,682.194053,681.413353,25474.061162,681.413353,681.413353,681.413353,860.565829,61.861994,1983.604824,842.455961,868.054568,61.861994,1968.889257,681.413353,681.413353,732.259777,697.060457,695.479327,681.413353,58.196288,689.504302,314.038293,860.565829,694.369365,697.060457
111.017529,1990.266061,168.307449,1990.266061,3029.090411,1990.266061,2536.090113,2513.460071,140.454198,3412.438612,35193.622282,1990.266061,1990.266061,1990.266061,1990.266061,37469.330301,1990.266061,1990.266061,1990.266061,6749.211829,140.352297,36516.099275,155658.312785,6999.38827,140.352297,36072.247669,1990.266061,1990.266061,3429.022105,2513.460071,2129.895621,1990.266061,38.513502,3221.987936,329.552747,6749.211829,2373.863968,2513.460071
179.033429,552.885866,2.64475,553.028286,554.203869,552.885868,556.53925,555.452118,2.392633,554.579312,849.377884,553.028286,553.028286,553.460829,553.028286,1558.904519,553.028286,553.028286,553.028286,601.517334,5.673618,865.53503,1946.792785,611.969819,5.673618,1246.181433,552.885866,553.028286,558.322162,555.452118,555.810413,552.885868,166.276561,556.800596,242.370825,601.517334,553.404862,555.452118
365.474851,601.304968,30.033996,614.220866,819.637519,601.304968,899.375796,727.681701,26.557459,832.545222,8030.69133,601.304968,601.304968,671.461155,601.304968,98179.023802,601.304968,601.304968,601.304968,1531.807462,26.474463,2929.886045,46120.698953,1687.857449,26.474463,8351.084717,601.304968,601.304968,1025.528832,727.681701,774.899764,601.304968,86.2985,709.087759,688.718372,1531.807462,614.220271,727.681701
134.082344,1777.514319,47.757392,2620.622395,4323.24417,1762.895095,1875.633488,2722.239932,81.714535,5165.105991,27471.719963,1777.962445,1777.962445,1787.091896,1777.962445,410283.640563,1777.962445,1777.962445,1777.962445,9696.878796,81.972348,29625.223327,2170.838207,11046.25869,81.972348,28790.21681,1777.514319,1777.962445,5165.105991,2722.239932,1879.755832,1762.895095,164.175292,3424.776633,1045.280581,9696.878796,2620.47235,2722.239932
637.238099,676.916313,32.874372,366.340947,927.070246,690.244911,694.88346,696.343013,35.20128,927.930139,2351.69054,690.244911,690.244911,693.587355,690.244911,5594.104583,690.244911,690.244911,690.244911,2145.297858,35.189382,4975.671389,434.581582,2177.728928,35.189382,4976.843188,676.916313,690.244911,1026.772997,696.343013,695.390704,690.244911,86.292544,1003.894566,2587.17475,2145.297858,691.197371,696.343013
380.269393,268.734216,15.365853,281.34813,286.115133,272.400222,286.488649,284.834548,10.645033,286.115133,332.989239,281.34813,281.34813,281.34813,281.34813,1462.2181,281.34813,281.34813,281.34813,330.388867,10.861899,338.095018,3993.57598,330.14709,10.861899,338.095018,267.364437,281.34813,286.787893,284.834548,284.834548,272.400222,560.703357,297.754728,1790.065329,330.388867,281.34813,284.834548
1745.113667,342.565675,20.267691,342.765424,728.809108,342.765424,442.85041,500.919076,21.284745,778.365065,4163.326469,342.765424,342.765424,342.765424,342.765424,4514.222124,342.765424,342.765424,342.765424,1489.209412,21.267096,3988.943436,5431.70859,1488.269596,21.267096,3876.337144,342.565675,342.765424,933.229342,500.919076,451.318544,342.765424,198.555484,456.591578,2428.446133,1489.209412,392.421378,500.919076
119.406282,176.271509,3.969094,249.36474,270.441875,177.05486,174.94693,189.972894,32.141145,187.90614,288.271993,181.556894,181.556894,193.62242,181.556894,1384.607944,181.556894,181.556894,181.556894,212.945796,32.192856,218.250125,6269.62758,211.692294,32.192856,288.271993,174.74827,181.556894,198.718266,189.972894,174.74827,174.74827,397.239779,201.570385,662.21789,212.945796,203.769721,189.972894
59.611705,254.502344,3.879274,302.173329,3088.613464,254.502344,954.132673,778.483434,6.532982,3134.656563,16033.461246,254.502344,254.502344,753.288424,254.502344,11865.010933,254.502344,254.502344,254.502344,9342.13329,6.527347,33336.801095,46719.966711,9616.710903,6.527347,26070.109872,254.502344,254.502344,3171.145156,778.483434,730.910333,254.502344,180.765064,2502.79251,486.585859,9342.13329,302.164307,778.483434
2515.265335,170.955116,44.174015,90.029157,4438.705273,171.025025,780.026834,6395.214088,45.662767,828.832211,3770.234246,171.517011,171.517011,279.182996,171.517011,11429.391215,171.517011,171.517011,171.517011,1398.835608,45.656943,4033.693571,88241.717662,1330.881281,45.656943,3930.250993,170.955116,171.517011,6424.369325,6395.214088,305.658584,171.025025,189.129873,439.412705,4815.342533,1398.853036,6135.094497,6395.214088
106.983564,728.996612,14.369921,752.418799,798.153511,730.374985,752.763439,757.487547,26.26435,807.053209,1618.263659,744.461574,744.461574,744.124839,744.461574,2202.146169,744.461574,744.461574,744.461574,976.229427,26.373612,1646.339549,10794.431368,959.278897,26.373612,1637.731349,728.996612,744.461574,1575.411528,757.487547,748.566462,730.374985,673.038425,796.692423,869.341357,976.229427,753.385525,757.487547
1128.513028,1153.219009,58.428311,1153.713143,1269.761484,1153.219434,1257.682547,1279.696312,243.627518,1269.761484,7492.711551,1153.713143,1153.713143,1162.886882,1153.713143,1106.877577,1153.713143,1153.713143,1153.713143,1983.993397,243.627373,7584.345015,1295.770936,1968.955479,243.627373,7584.345015,1152.861845,1153.713143,1271.533346,1279.696312,1279.696312,1153.219434,97.480245,1329.409623,2703.992457,1983.993397,1153.713143,1279.696312
256.950873,700.88167,16.606314,701.840941,833.263336,695.692169,706.847391,750.577064,28.472416,3039.90273,8580.910431,701.374606,701.374606,702.706909,701.374606,150660.707583,701.374606,701.374606,701.374606,1936.751628,25.257762,5749.291962,41465.855181,2445.870631,25.257762,5739.53932,700.88167,701.374606,3468.566501,750.577064,750.126446,695.692169,13481.660586,706.045054,2203.466607,1936.751628,701.840525,750.577064
427.370053,93.832122,23.924009,93.832122,8151.084582,93.832122,288.191918,145.690243,83.595685,3884.617509,8031.198429,93.832122,93.832122,104.175078,93.832122,719.83131,93.832122,93.832122,93.832122,1829.376715,83.552021,9548.941333,5213.528555,1694.754769,83.552021,9548.941333,93.832122,93.832122,8397.772071,145.690243,180.083198,93.832122,90.284206,551.636434,2279.741255,1829.376715,289.044347,145.690243
250.385452,735.851396,58.21699,409.925303,2975.315316,735.851396,1848.228221,2306.185806,58.824835,3977.210279,8903.389329,735.851396,735.851396,735.851396,735.851396,35164.183183,735.851396,735.851396,735.851396,8838.453469,58.917932,33870.371222,6666.501195,8527.955326,58.917932,29950.424287,735.851396,735.851396,4020.782407,2306.185806,1303.229303,735.851396,410.284905,2658.285987,2940.322421,8838.453469,1739.165559,2306.185806
