SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
29.075253,132.735225,127.115382,98.108971,66.721104,127.115382,792.219083,344.359636,568.771883,86.361349,109.378392,127.115382,35.295083,26.360341,59.780514,236.146996,230.697159,62.776854,260.698758,43.449619,192.642582,81.940229,28.730073,27.812542,45.032291,489.082171,236.794809,68.382601,43.385117,500.326854
107.581779,265.691958,340.424371,309.528114,53.580218,340.424371,933.367055,2093.413866,1286.407884,205.785882,80.184014,340.424371,32.017554,43.019472,82.262878,1046.041412,534.607736,48.878868,373.244838,40.782943,349.495368,200.739133,34.992436,89.861546,68.556563,921.140553,211.186154,131.455471,220.522201,321.811249
23.519935,214.360903,98.730141,112.092287,21.94693,98.730141,394.702694,738.962889,369.321611,104.322365,53.242983,98.730141,21.039939,44.59237,59.594045,225.873733,246.048116,51.980039,154.072296,37.37151,159.101774,177.584913,26.584499,30.781224,25.530282,475.080565,100.807726,67.548802,117.724551,164.576205
53.766244,335.561766,115.915771,512.467585,36.29723,115.915771,277.088256,738.512929,309.000264,356.260186,54.75259,115.915771,55.887697,141.441302,96.338023,409.299933,390.119147,79.268949,153.324696,36.816781,455.089574,190.215829,48.64484,49.63894,49.958833,685.252498,590.748832,216.602181,278.152308,494.205756
429.726603,2798.650676,1555.517383,4226.67723,1294.828655,1555.517383,5135.637914,5188.080742,3557.362524,3800.637194,753.63328,1555.517383,703.623155,1990.217954,853.185837,5166.022878,3635.673219,720.363555,1858.815506,1062.328515,4236.666665,2246.762607,739.9387,688.793467,686.669565,3407.487144,4679.626351,721.139005,2684.917706,3543.391983
100.521826,2508.611747,840.634243,3249.050087,144.686152,840.634243,2454.748709,4555.683936,3101.62438,1460.242732,163.685606,840.634243,163.900938,765.856691,171.010955,3459.979766,3777.938015,123.690391,1020.471012,386.52998,2761.219698,1287.307852,503.886015,861.177016,92.084484,3258.686786,3581.297732,310.450573,141.876358,2936.779469
50.682228,121.823816,98.774109,165.961411,43.64191,98.774109,253.672306,787.175803,1027.37741,190.414813,41.986877,98.774109,61.768965,49.666837,91.697997,572.90323,188.325042,62.279678,263.428399,48.570326,180.199332,91.789531,36.814847,46.333078,63.624479,341.106798,306.567351,89.078303,100.565673,750.049043
306.933786,1626.637602,1674.654225,1890.888404,511.55776,1674.654225,2966.820328,4043.185204,2352.078345,1827.681005,435.168688,1674.654225,519.443593,1295.822638,561.869065,2154.905348,1870.408169,626.518772,638.01492,481.37347,2984.208787,1233.270742,669.574751,656.791024,388.587459,4019.760317,2651.827208,442.593081,1924.540331,1927.496842
69.355675,184.194546,137.153851,935.197813,46.680608,137.153851,929.255767,1841.800803,2244.144471,759.659703,63.829692,137.153851,61.541031,256.265569,63.779728,928.835914,1640.0255,54.50031,342.002258,52.390671,681.361293,275.575498,41.109757,56.980145,43.87052,1240.127412,1193.157677,108.435944,158.07964,1394.541395
54.851386,248.379244,359.172496,1313.577413,66.361475,359.172496,1970.939182,2215.731065,1849.501456,175.855,120.98451,359.172496,54.389206,45.822088,40.344961,756.534571,503.594814,83.504812,1001.135688,45.338539,726.748729,700.275865,55.510465,50.219675,53.572252,2862.182395,1054.478332,174.594436,160.146871,998.773089
58.08953,152.162025,92.058695,219.539499,63.540275,92.058695,344.093264,286.684458,259.788708,161.525574,60.778251,92.058695,60.286666,56.392905,72.553313,115.802913,155.227813,49.127524,110.430523,41.677379,169.578783,136.931091,37.606344,62.975184,54.922108,274.311393,237.279954,92.671929,65.307933,131.432674
39.56274,594.964239,482.432657,1518.136917,50.212566,482.432657,983.629246,2236.853441,3172.67793,419.112083,39.109349,482.432657,35.704432,76.940847,106.496087,2318.633953,1486.146964,47.28765,233.466391,67.888639,1644.138817,305.10653,26.872755,41.975841,32.794925,1124.339152,1256.224826,206.687625,309.977336,1897.206307
82.895563,163.575232,274.771896,592.403885,42.662337,274.771896,822.228277,2724.865109,1592.208995,118.664242,54.807228,274.771896,89.895634,109.838985,187.104618,2949.752231,1151.9811,125.406643,288.852003,65.492803,792.855364,271.932936,84.707434,66.809367,93.859021,2035.360052,851.102273,192.782016,209.46364,905.502301
42.737215,181.85368,148.703063,107.751687,40.174126,148.703063,396.143251,466.275814,518.817589,87.338124,57.353967,148.703063,28.969717,62.956985,60.287944,337.261606,157.674116,45.936216,252.099241,37.07911,445.346984,350.688321,27.469739,29.08363,29.490591,526.208069,181.274989,111.071022,64.414566,120.435466
76.402968,2593.348295,706.194066,2741.305202,122.315289,706.194066,3315.509795,4416.878336,4632.530261,3201.096108,119.182707,706.194066,137.46388,1294.671902,117.999496,4759.735811,3610.794053,122.060992,706.743453,256.076539,3621.468614,1585.069148,134.806575,152.020451,89.601982,4957.44652,4457.736731,649.926156,1745.971846,3566.534008
29.197652,673.561998,59.065474,676.848966,54.780616,59.065474,942.388565,1566.690659,1709.871672,712.575624,50.435666,59.065474,84.606376,238.907393,40.111798,742.62691,913.447873,52.991328,173.620283,42.53672,1324.218327,464.874083,32.168099,45.136646,31.464886,1932.334471,1126.516998,161.65767,112.934508,1543.558598
41.057267,90.902208,265.97856,59.127549,28.95696,265.97856,448.476845,399.00687,396.272188,116.505126,61.847377,265.97856,41.517149,58.45519,49.545894,281.949416,316.772065,63.653154,140.200533,32.908095,641.241477,129.059983,29.075386,57.974903,38.067897,845.2154,263.139052,65.386096,141.518119,283.609756
703.229077,2416.690086,2646.052372,3765.725616,436.763944,2646.052372,4419.070216,5164.883058,5759.6507,2410.44405,389.228198,2646.052372,521.692403,1373.623794,640.092755,2963.01295,5360.093235,796.281671,1370.983179,1139.782876,5629.606788,2023.120784,638.665487,705.699973,377.654904,5215.07639,4830.173291,976.76347,1431.390095,4975.482627
58.255793,82.036742,61.413848,82.385511,45.250714,61.413848,82.317078,167.269608,182.749426,76.180459,54.173097,61.413848,72.714738,46.612582,56.483583,107.783172,93.409276,58.642654,88.105814,40.622362,237.169777,63.356607,50.234975,46.961169,56.936397,80.850599,99.32657,59.466748,74.722031,161.121616
131.183263,343.412717,309.954107,945.610427,157.019255,309.954107,1029.193284,1211.323617,1077.492287,598.399761,95.558269,309.954107,110.661073,240.770651,66.504704,1392.653066,1021.441879,121.221153,366.525952,262.751413,596.018085,400.160548,158.429883,79.280002,99.775975,1567.023252,1523.67359,107.702712,276.88113,1007.486519
53.624631,1509.37329,117.672275,3648.1454,57.308469,117.672275,1981.775985,3289.718841,5619.468601,961.30853,65.725849,117.672275,48.172041,330.021726,37.639763,4170.353075,2377.654195,78.336405,571.829849,85.079928,5170.29439,587.095423,37.159527,50.280743,52.744402,4615.529583,4422.446329,413.066413,238.610756,5077.458453
37.628654,385.501681,321.601092,110.719936,40.483051,321.601092,755.26281,1411.29707,434.972047,104.064219,73.790977,321.601092,57.370708,52.50472,52.726152,121.125238,525.278847,40.862619,351.208678,43.04811,499.544951,249.338522,34.258497,46.078166,60.861487,443.644816,132.165417,124.552337,45.647287,782.505127
