SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
172.305351,40.935886,55.978579,616.394559,5148.826008,55.978579,3084.802661,9448.875557,319.537356,1144.653511,2992.732744,55.978579,51.750951,3211.575605,61.491503,1072.647497,895.173967,53.028805,245.992752,70.927018,27.785619,6650.934075,107.084679,41.77792,65.371623,153.292158,358.18988,3521.377602,400.588458,982.014308
182.407479,59.272139,47.159122,1063.428597,4645.353672,47.159122,4243.357176,13842.738813,531.283409,1663.669094,2441.149857,47.159122,1161.333039,3623.262358,49.285189,2098.808289,1815.596281,50.24087,712.485813,347.098289,47.214633,8742.542543,225.416629,52.184121,82.805718,323.33859,1163.883438,5131.197408,181.880629,1980.743739
705.945595,46.999697,41.072609,51.54701,1241.141812,41.072609,1177.302328,3879.663406,81.854233,67.455363,1184.180552,41.072609,125.521121,3272.901939,38.128962,100.652554,33.204447,62.795342,283.649996,41.510366,14.28342,3057.222134,67.926075,61.042409,72.102815,125.188042,33.588148,1961.977226,68.156121,98.239675
220.382715,35.319092,108.177517,1209.937972,5964.712254,108.177517,4457.281405,6553.688851,1540.110332,2189.735118,2945.077451,108.177517,71.529904,6320.310711,50.097964,2959.452126,3121.459174,102.805954,455.69843,3121.204795,78.747674,10023.607461,3023.508171,648.703815,37.011258,186.708131,1032.299201,6185.131956,733.887152,2194.978727
93.312875,33.137613,67.321501,480.167523,5995.140809,67.321501,3971.815756,13652.012733,707.312805,476.682991,2682.599033,67.321501,65.758302,2856.254776,31.54984,1074.988858,633.464423,104.678757,386.63928,342.45259,18.526361,6784.961501,430.690951,55.083918,78.11166,189.977057,63.081868,3707.526567,275.053742,1105.313869
458.721108,47.399751,32.877965,51.17252,2703.767782,32.877965,959.756065,6205.469975,158.519307,69.933223,1053.290458,32.877965,69.387601,1316.570328,54.519834,385.302973,67.245581,33.381729,154.516136,36.214539,12.388001,3330.044821,61.106294,34.548172,42.875213,173.701072,17.614383,1676.239482,56.541515,144.072785
318.315367,92.677849,106.733135,2829.887912,6274.178182,106.733135,5480.850581,12225.217735,5010.050557,5191.669145,7035.600471,106.733135,4117.92693,9285.845111,223.358541,5399.904217,8383.673336,142.21547,1511.7201,3208.277401,298.31817,12226.487282,2313.972862,140.953565,121.046906,1553.940698,2970.598155,6830.686458,3779.334825,3881.204303
218.146113,49.498775,26.579425,789.700276,3254.438024,26.579425,2833.889835,9177.11441,211.339192,1748.905517,1545.300003,26.579425,92.258422,3199.102676,28.200702,1928.227337,1588.453063,44.183778,420.136456,59.775341,15.875548,5920.446123,73.502954,35.2198,57.625805,389.52006,251.24304,2532.55231,81.244346,1528.176537
128.076285,30.847367,41.543152,91.865642,3830.358644,41.543152,1060.723239,5652.160516,335.039072,138.502379,486.001443,41.543152,71.485669,2292.96871,46.030946,769.497,173.152187,27.876128,298.024736,234.38168,28.871938,5427.036876,138.757163,37.025601,60.316529,101.646586,22.18674,4201.073041,1174.128516,806.067949
744.964176,564.48569,1416.960617,4742.582592,8555.953269,1416.960617,8060.743631,16600.431341,4946.443916,5743.333585,8658.764036,1416.960617,2024.070178,8647.901999,667.705219,6496.089088,6915.411191,1339.854789,1485.866546,4064.881185,2109.929578,11675.90653,3856.050758,1351.324607,325.225698,2143.680384,2708.772023,9841.144658,3871.081026,5558.988056
200.828645,38.560618,44.310712,36.379749,885.50716,44.310712,377.730958,3610.125835,73.925315,57.362902,133.011655,44.310712,113.246193,411.935115,57.233438,37.272934,66.70536,49.507703,208.507071,44.00801,33.680781,1178.852954,61.420568,51.417916,58.54321,127.220348,30.484276,840.225602,54.95647,28.477605
300.540738,43.229317,263.866829,1207.720064,4634.984304,263.866829,3942.798472,9394.783824,1296.755964,2379.51164,2972.31817,263.866829,243.310143,4197.851505,59.062277,2353.930439,1625.143279,174.440097,985.182112,1214.162957,669.867165,6529.210859,1044.87212,522.04271,131.588583,1131.397677,1081.477367,4430.172217,164.187282,2091.247196
141.05333,27.194925,49.472289,2052.284758,7167.54315,49.472289,6326.66558,18883.047237,2226.36242,2808.785801,5467.575957,49.472289,164.607505,6242.874109,47.927495,3325.848743,2407.445811,67.35585,407.563537,3202.500051,171.505539,11364.933803,1965.524983,43.039999,65.268711,550.180443,2097.085846,8398.580299,146.680708,2798.844902
131.029782,34.097873,47.836583,386.016283,3870.502333,47.836583,1487.638771,7268.102532,245.026235,1411.079049,814.948699,47.836583,74.309173,5013.579099,26.778845,552.847597,400.557124,39.279447,210.056823,47.51245,27.169572,5704.863624,98.810284,37.79428,70.257025,109.404272,350.17287,4547.94083,538.307286,1003.351489
