SER_1_1,SER_1_2,SER_1_3,SER_2_1,SER_2_2,SER_2_3,SER_3_1,SER_3_2,SER_3_3,SER_4_1,SER_4_2,SER_4_3,SER_5_1,SER_5_2,SER_5_3,SER_6_1,SER_6_2,SER_6_3,SER_7_1,SER_7_2,SER_7_3,SER_8_1,SER_8_2,SER_8_3,SER_9_1,SER_9_2,SER_9_3,SER_10_1,SER_10_2,SER_10_3
11.112038,9.508307,8.489119,9.553351,13.26408,8.489119,122.084656,82.122094,12.367531,10.465504,15.675542,8.489119,8.785296,8.302854,9.536843,11.963296,5.550103,10.721792,22.359952,50.818165,10.153783,109.088291,8.522872,14.261891,13.309927,12.320956,113.097602,16.660914,7.636754,10.072927
9.374904,10.083258,11.482204,9.109607,12.972691,11.482204,18.338181,16.959641,7.684797,5.968184,15.044095,11.482204,15.92822,10.906613,10.173025,7.097749,9.256691,11.420316,28.544942,8.713307,13.192787,14.189369,13.342455,9.398164,16.665025,19.920966,8.597677,11.613641,8.804085,6.321308
4.098439,5.32057,4.121995,4.289158,5.401803,4.121995,5.992388,12.617771,5.764372,4.812167,5.637424,4.121995,5.127039,4.117356,4.134034,4.265392,4.681753,4.420091,5.450271,10.652903,6.049071,11.604686,4.754099,6.533306,6.217403,4.730575,5.021261,6.478576,5.619935,5.597585
108.382555,121.544573,125.972565,99.184968,169.44262,125.972565,290.190478,154.43068,67.992344,92.065302,168.374092,125.972565,117.709036,59.856869,109.687659,69.703053,80.300296,123.502431,176.14742,160.463418,96.8626,165.855377,90.751053,105.32503,151.301637,118.556853,178.531983,107.142958,57.822891,68.011239
1.923417,2.126629,2.073679,1.764972,2.605756,2.073679,2.231174,2.374396,3.272389,2.758303,2.096161,2.073679,2.215875,2.214123,2.152291,1.774429,2.920402,1.855972,2.237175,2.131651,2.210664,2.385072,2.279144,2.358897,2.182159,1.910278,2.005495,2.365249,3.715792,1.785224
31.444184,50.0045,47.031383,35.261217,107.498334,47.031383,339.713736,336.586509,35.136075,22.02155,28.974985,47.031383,34.879114,19.324907,43.629618,31.387051,41.091313,33.672057,54.073004,110.462461,20.330395,244.783465,43.842083,51.01446,31.540046,57.646358,261.950917,49.802125,32.371991,27.088102
17.73473,14.2173,19.383698,6.518838,22.134702,19.383698,31.869113,58.997797,34.63272,5.969982,13.316815,19.383698,12.442924,5.152085,13.545576,34.166594,36.961925,22.266088,26.235107,33.434507,15.037787,26.00662,14.323259,25.420586,20.945405,38.53926,27.876855,14.882906,19.60982,8.455327
16.524947,14.754139,21.397451,18.070835,28.957711,21.397451,36.228308,65.202818,28.883511,13.809106,19.617781,21.397451,11.671263,10.052957,15.311896,17.036326,18.213864,21.959253,26.570165,70.603919,16.247762,61.75819,10.907152,22.691371,18.361374,33.211881,60.306181,69.739781,13.926575,22.812185
78.830762,69.45492,60.548679,98.987906,71.149524,60.548679,40.491758,62.492381,102.771034,149.212392,25.46921,60.548679,47.06506,111.228911,109.152223,112.718101,89.058412,82.004745,64.181251,104.82828,55.527443,72.680699,117.619566,72.901089,63.637729,50.36106,37.480717,62.243675,72.386679,124.734356
8.855362,12.750185,11.775847,5.850617,9.964912,11.775847,15.400778,16.014406,14.94109,6.044572,10.164489,11.775847,11.973433,11.311668,9.020866,9.586259,12.680089,13.718265,12.949752,17.832118,10.416255,15.025579,10.733742,11.04431,12.843343,8.853193,12.984746,12.241091,11.135962,16.619481
9.288826,6.946365,6.498181,16.168935,17.803068,6.498181,11.826554,25.922603,18.501991,17.184345,25.748352,6.498181,6.208501,13.522974,14.205164,23.78912,24.372881,8.218243,7.562283,18.564173,6.166832,43.584406,6.688523,6.855445,6.624124,5.474688,20.162032,8.414601,10.427072,13.125315
19.777292,17.784684,19.189642,28.703263,23.033788,19.189642,22.672636,26.051951,28.036855,29.184894,48.868933,19.189642,20.974062,23.002319,19.32447,29.322993,26.218972,20.892741,23.75117,25.687251,20.551586,28.91044,17.966911,21.033315,16.843631,29.110156,34.858607,22.029763,22.564792,29.419718
6.650269,8.818487,10.394515,18.092322,17.794767,10.394515,33.111338,24.112523,39.912502,10.516224,12.66508,10.394515,12.018926,10.199505,15.814005,12.429935,37.701463,9.36116,21.09277,51.959228,8.182834,43.493988,9.182178,8.358583,8.946923,21.512638,18.901162,8.614748,10.961595,12.983685
138.394821,123.965118,118.104122,19.154098,91.131101,118.104122,107.030554,46.258472,35.661546,51.036995,77.8247,118.104122,114.830018,39.136235,131.053942,28.06024,31.262531,111.125396,127.262799,25.054297,117.395067,63.434952,110.998248,134.463338,118.24522,35.795917,23.077645,39.71862,66.420738,33.355303
30.571225,63.065079,81.358254,36.868375,78.343734,81.358254,168.608597,329.957963,32.945036,16.763047,55.665512,81.358254,44.81454,19.609622,66.731377,23.687102,24.780393,112.963585,135.397627,37.067889,94.824271,70.953826,51.348931,37.343375,95.167256,41.714456,57.05987,42.56779,50.06334,30.451319
45.766704,63.954165,85.228734,13.391,65.770461,85.228734,80.522619,68.203615,34.139017,17.174923,36.241896,85.228734,58.005443,25.168286,83.790317,14.564209,33.53043,87.983891,91.210714,25.166026,43.447229,141.730722,56.827795,32.829963,73.10947,30.280859,36.342159,43.070692,21.632824,23.555811
85.314907,86.471237,146.95415,46.257327,179.461505,146.95415,572.725773,189.40358,43.915587,45.430312,238.358321,146.95415,101.212399,57.982939,148.934358,75.880382,55.384718,99.636641,340.322624,75.853816,101.790993,319.98107,86.807508,57.813922,97.374614,81.723708,199.969225,92.383984,179.190792,71.024611
14.012905,29.955457,26.356519,18.779167,25.507742,26.356519,17.173058,63.415368,12.864273,9.133564,9.895238,26.356519,28.963114,11.013834,33.649805,8.407999,6.753439,33.376389,32.801434,8.882768,25.54315,78.43906,28.551037,6.031057,26.0252,24.680286,9.260026,23.872563,12.969954,8.536137
38.667807,8.14349,57.477971,6.137065,81.863414,57.477971,87.026628,40.908769,8.88923,6.052563,32.778182,57.477971,18.492732,9.452086,14.540114,6.654361,7.577367,71.77931,107.854149,62.468493,7.524495,73.678566,14.431854,11.232346,46.562589,45.30173,7.295288,49.330354,8.541567,6.750827
32.372015,109.788868,123.594235,56.070627,203.664067,123.594235,534.135306,498.758131,63.596751,47.742511,440.384391,123.594235,50.655001,24.273301,177.957269,31.784942,44.219072,195.054628,204.571642,59.960579,110.2727,334.704927,126.365668,89.703323,133.10466,236.867292,63.148622,107.943447,19.927418,22.360638
20.348601,25.825279,37.637554,16.954254,24.086373,37.637554,61.106529,21.366352,21.090931,35.672861,23.154155,37.637554,38.908846,14.870488,20.17329,16.691789,20.098258,39.950014,51.702968,18.438152,18.452167,23.329182,21.532478,35.935334,37.074525,19.278275,8.660955,26.242271,11.873097,11.567487
