LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
396.080796,26801.131832,11489.795251,93.195846,111.674618,54.821854,4045.609686,100.579655,92.174026,50.593589,16953.046935,192.707819,85.314445,56.885276,12702.735079,231.976055,85.708102,89.022251,9827.789728,110.31388,27698.068396,80.743928,79.526797,100.579655,48.1898,15338.209607,849.286232,85.794905,77.933317,400.100795,106.704936,457.633087,75.248631,5325.09069,80.488946,100.579655,54.993896,54.993896
457.687535,11472.20355,1421.901662,27.422393,62.432438,54.828804,314.430353,42.252945,46.114005,26.227033,1421.901662,53.215633,50.464964,29.794725,19513.139269,292.103286,50.465895,55.212318,880.389005,45.750175,9708.737725,44.254302,45.667431,42.252945,25.925356,9700.878507,181.983294,50.494738,44.254302,29374.574656,44.196126,1053.037185,36.868857,5386.976187,36.661788,42.252945,42.544041,42.544041
9418.102188,39276.87991,906.544206,3666.193448,2169.082667,1921.753727,16357.206131,1857.243231,2058.58466,2778.836983,904.957623,8081.425302,1836.506423,6842.835907,43152.508179,9084.5658,2750.783752,2596.45732,908.277505,2614.26962,41381.123846,1852.552452,1930.754612,1857.243231,2134.84464,44660.689285,9804.848249,2705.85262,1852.555414,2943.455244,1763.137917,7467.735007,1924.428996,9412.784099,1738.436827,1857.243231,1842.491345,1842.491345
1519.599101,6534.34785,316.819415,34.173781,129.76479,81.34183,277.322491,82.660456,81.902768,34.663192,313.800007,1315.786373,139.733945,93.630155,8045.481123,2546.722102,132.744998,124.284544,22810.921105,139.574322,9736.408778,72.041871,140.044756,82.660456,61.11841,14393.68384,2482.382491,135.146351,72.031594,188.473839,138.845882,3015.816647,66.754182,3505.384832,74.213657,82.660456,83.256719,83.256719
1503.034599,15417.870963,6578.842175,224.338985,269.01634,278.849397,20075.555338,119.500922,186.442069,53.313448,749.816515,2112.039276,335.33393,484.906088,9457.494789,1550.122894,161.011412,197.990135,834.974946,159.819789,17093.682203,237.330082,273.514624,119.705823,72.179879,20523.934908,1694.7032,355.250263,237.33011,445.685576,245.550367,2457.100715,195.631051,13806.614441,130.388442,119.500922,215.639438,215.639438
3347.296773,31004.174728,7021.088565,330.194924,588.471802,129.643779,4368.961524,133.139139,146.787661,95.345429,1217.570572,5119.419833,607.357873,1526.411595,10193.470134,2700.427033,607.358166,484.127357,1551.909474,502.242198,30949.773289,449.555628,340.003853,133.139139,76.316292,7143.082863,2614.588482,607.421884,449.555628,38727.793866,186.638884,4266.969998,47.148772,12643.301168,264.823338,133.139139,134.610335,134.610335
2069.712951,37595.00316,721.931857,27.986983,88.35008,76.973195,29864.593555,88.596224,76.816244,33.090638,721.210143,2344.103002,91.382829,78.080175,33908.556604,1320.485498,91.394865,109.759151,132490.678815,114.020792,27104.243779,78.402738,112.942981,88.596224,43.251183,21020.276061,1781.556148,86.791552,82.342453,42210.027506,107.797205,2881.096405,59.465938,6089.776267,56.472709,88.596224,66.206172,66.206172
123.582503,17077.82379,3231.646606,23.663021,61.094028,43.305841,7532.145352,43.889616,47.78168,25.373888,267.161533,79.879168,48.396552,26.180399,1403.381314,120.441862,48.952497,50.062071,3355.660841,42.545641,17128.451185,49.128139,45.151465,43.889616,27.351075,82.799487,121.100225,48.557559,49.115497,19990.806738,42.23969,59.296321,40.585268,10529.002941,47.651986,43.889616,42.919412,42.919412
423.89442,7252.225752,279.209201,19.954566,59.258071,44.288197,652.638614,45.477111,51.849302,22.869017,604.395091,78.253674,47.33642,27.395584,17541.164055,942.061099,48.734914,38.351397,574.767779,59.000462,17528.342244,44.054491,48.016858,45.477111,22.758137,15297.4309,456.671419,47.596069,44.057429,59787.15034,63.822111,254.682784,60.729394,3342.979552,53.264433,45.477111,44.307388,44.307388
284.190127,11611.901794,14439.294427,46.786581,175.305926,125.96293,780.587764,129.529533,137.999654,41.021164,2648.76387,335.187409,168.358322,108.898664,5955.764283,526.651046,167.355069,185.335365,5714.825636,193.993896,11526.690534,105.664336,176.790346,129.529533,61.115987,63811.417352,396.849247,164.712815,105.664338,18754.976531,170.190853,375.135484,90.012186,6510.695521,68.53528,129.529533,126.484984,126.484984
174.582107,16615.180767,527.555814,37.29755,79.760695,32.808387,252.759762,36.622871,35.794403,27.041194,2358.337907,267.999346,165.180494,26.829736,333.482082,184.146305,166.695023,124.393744,2482.566893,193.383442,15203.896558,44.44511,166.817572,36.622871,21.168626,166.574261,225.636615,151.433525,44.445107,10463.471448,192.00783,154.793133,34.948087,3672.973099,25.641475,36.622871,32.967514,32.967514
997.791299,40474.20135,7926.314761,51.421835,78.656281,76.674047,20196.329569,73.332574,74.01872,41.797499,759.119841,514.204047,68.424878,62.663222,5960.206437,610.5007,69.164935,67.101081,473.435948,95.326746,39559.045177,75.103301,88.463733,73.332574,45.349934,24718.701076,725.244515,69.369636,75.194916,16809.70674,99.360723,227.061447,46.870806,3710.537744,66.516694,73.332574,77.535241,77.535241
3941.524148,18827.570396,711.47936,1255.874227,1177.626186,1195.639696,24367.502469,1047.004803,1061.496189,671.255308,333.70972,3001.881351,939.276421,1077.693757,15545.008075,4032.542404,992.630886,904.792678,331.674476,1104.926262,19048.411538,1183.405745,1065.864608,1047.004803,628.48083,9279.246465,5151.406011,663.845094,1183.405745,86012.239162,1169.853585,4537.123575,760.245564,12419.957508,817.60948,1047.004803,1100.717658,1100.717658
3399.456181,39267.728062,2955.333269,572.755301,945.17449,152.058389,17645.139209,197.356214,166.796278,91.109456,5040.678761,4182.268209,261.610107,1698.1058,33400.448249,3254.906481,260.241568,232.949283,4823.705202,196.623017,52227.952542,137.88663,272.340679,197.356214,82.691754,17316.652666,3471.465078,260.241433,138.485464,20881.368292,134.020044,5769.256835,109.367554,7691.544233,251.169404,197.356214,229.245872,229.245872
129.980411,5873.985241,491.366409,62.231513,60.614241,81.090284,2630.144355,83.121693,81.529072,40.093468,491.212101,129.609077,91.840901,55.252566,11678.482622,233.307256,91.546917,86.773473,37535.497435,69.557237,5873.985241,73.764493,94.492291,83.121693,61.374237,14113.044477,167.393337,91.926974,45.925811,5077.526838,69.123609,232.46909,46.988752,5380.543277,86.519243,83.121693,63.66907,63.66907
2865.135666,28391.283896,365.050225,779.00174,582.277414,629.779411,14121.552311,595.259777,594.856402,486.97674,362.805731,2202.058749,591.238481,1287.977252,29038.913492,2640.42514,642.730389,395.497044,314.168878,554.087429,28268.761093,677.231462,724.098051,595.259777,412.336625,28027.754936,3187.355752,642.968852,677.231462,18315.807308,732.83467,5018.243028,531.749466,4088.247908,677.284503,595.259777,590.816966,590.816966
1210.060702,15516.701265,263.035215,57.691522,178.053884,70.167144,332.848919,73.330186,77.927198,37.40902,6874.348373,145.782601,64.771946,72.479465,17532.298455,1051.292854,64.770163,68.366496,10225.68687,70.412638,17862.259613,52.250512,64.934188,73.330186,30.788792,24346.522158,1095.054853,64.72756,53.148515,21215.186961,71.424052,205.605613,48.507593,6612.378395,59.002247,73.330186,71.642605,71.642605
1726.80096,9934.31261,293.895046,38.189732,251.51519,179.683272,409.424852,219.034133,171.168588,43.125723,293.783012,233.836909,140.350135,70.380776,5092.847539,793.544001,140.350135,281.609297,675.059663,359.634868,30051.725594,200.61016,135.185509,219.034133,45.431174,7483.125646,960.928272,224.732493,179.965946,340.174488,134.071014,2639.140419,57.797021,33848.009656,223.127577,219.034133,183.742884,183.742884
