LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
7532.947997,4391.697225,3383.032861,1476.866264,5326.65803,4191.676965,2620.960338,5892.742631,1969.327212,4391.51855,2814.038987,2270.409385,3255.249198,5187.419641,4278.882516,3161.544807,4643.14954,4776.023711,4313.791121,4050.918491,2862.870665,2152.474191,2300.464132,3920.756945,1694.412744,3959.537909,3101.637437,1342.422558,4169.11797,1805.788611,5245.898127,2185.725558,2201.762344,2508.596118,3253.587885,2284.492747,2756.927665,2025.900088
2185.353321,900.344634,657.108737,724.242823,812.887668,531.729558,1016.324908,614.675611,716.07747,593.738191,641.475458,551.189657,324.973551,1003.945634,1542.272183,779.706954,713.213056,1204.047096,1281.387666,494.841937,540.882394,563.277093,633.82038,448.493392,543.403101,567.719088,1249.902107,457.814791,499.375709,813.173924,788.216427,446.702996,759.390717,643.850569,1006.604039,527.181491,749.768967,1090.030431
3491.305695,1197.706285,1542.425469,947.423636,1178.972388,1071.273735,1920.340076,1039.070381,930.697932,1352.652885,1167.859561,810.878427,319.872241,2694.232718,2822.93985,1451.782186,957.151911,1561.600158,2006.516554,1291.586131,613.686851,1667.626017,812.039321,928.094852,753.789366,1042.756507,1406.062269,541.435125,1200.214701,690.93899,2074.28396,1179.791535,925.641489,838.238763,1064.501178,1154.946513,867.886142,876.116967
11181.608459,8291.568061,7023.858419,5935.129184,7201.143777,6302.883863,7062.328478,8566.80678,6241.882692,9109.187101,7371.655525,6574.652973,7096.188631,9201.171336,9540.480127,6189.128723,8592.758155,9649.010309,8382.393489,8639.200632,7217.893547,7352.725849,8079.711267,7429.837815,7910.258235,7620.562677,7673.807387,8100.580517,8145.643167,8038.009089,7090.821972,7358.537465,5895.839089,6733.169786,7405.98745,8261.802422,9051.495386,7508.838013
7918.628479,7479.444886,5800.596804,5617.927812,7314.935754,5409.810258,4455.652902,6721.911681,5488.461251,6371.350274,5833.392318,3792.065234,3793.620148,4502.536995,6049.823915,6955.151819,3373.676988,5561.030563,4833.771061,4865.447247,3682.822297,6345.586184,3860.756601,6050.132124,5466.497656,5459.270961,6868.889996,6230.360672,4487.020796,5991.573842,5612.821499,3655.344029,4709.092467,5816.494726,4969.764426,4788.084566,4175.047539,5051.190346
3129.00308,2430.589903,1482.796787,1774.715807,1336.321395,1580.332705,2260.805004,1161.468033,1161.547498,678.562135,788.096655,1964.09266,824.683242,2011.383818,1895.289908,2629.570026,1031.41501,1098.790699,1135.486329,1856.132701,378.745368,895.551109,1668.461203,1605.624078,466.42906,2176.062687,1878.189905,921.079528,1169.409718,1327.6379,1089.071743,1464.891894,735.509548,1441.941452,1571.048027,762.726035,918.235421,2371.559623
8912.662723,3669.837791,5308.933433,3544.125813,4756.198172,4414.566754,5506.271884,5125.926694,4539.771429,4744.728897,4960.776337,5637.822922,3712.74844,6654.593857,7052.703947,3899.788856,5726.13209,7901.694947,7187.347928,4477.4715,4792.816462,5558.226956,4354.345128,5236.564971,3476.060449,6504.366681,5859.783412,4081.698729,4804.003352,4243.831244,4675.413229,3148.654685,4308.426238,5181.735547,4384.303516,4295.203918,4599.695105,4799.946779
3770.136884,2934.000317,837.270737,2824.484961,2971.128952,999.16879,2653.338813,2593.826506,2005.269697,2164.590541,1314.000311,1177.634449,2213.419586,1013.901101,1651.663967,2629.740151,1495.564405,952.812498,1911.724727,2431.382318,694.843433,1893.20322,924.847691,2373.504951,330.92391,2970.996521,1578.687257,1003.911429,479.82919,1825.072036,2623.241473,1466.509676,2839.684612,2059.010429,2801.394857,1502.321385,2739.820048,2273.973661
6312.304027,1997.572694,3222.705713,3331.34651,3886.705711,2302.390167,4294.225332,3377.917165,3303.549598,3092.847821,3041.391676,2132.60606,1389.441435,3647.632415,3146.243771,3976.27969,3256.789014,4607.125636,2981.676023,3117.839888,1806.86373,2103.763624,2714.117825,4993.211439,2194.457464,3018.980171,4763.801811,2232.569899,2992.397385,2219.888786,4103.926196,3102.035785,2561.456155,3297.841848,2795.376191,3360.183878,3102.054068,2155.821404
2626.97678,649.500353,512.130556,1225.86899,1711.73438,1089.409849,1084.828196,1045.337396,1082.881159,726.767864,1334.288082,274.52632,278.814594,525.151749,403.952031,2468.606787,507.971019,342.182231,323.125097,841.847642,218.645672,1738.43514,179.857484,1215.592225,217.843177,1796.351595,2253.892933,247.820142,209.718791,508.760707,363.946086,838.202165,1389.075407,1098.214462,1545.799181,1007.477843,949.170391,401.755271
4817.457218,5936.088579,2754.26328,5538.17877,3944.951104,5745.072902,4213.010005,2433.006528,3870.478548,6545.511994,1665.766413,2494.59979,823.794055,6393.822929,3623.045176,3779.377999,2285.194392,4180.120969,3403.687344,3613.792331,3127.44444,4449.328726,1677.310687,4155.50333,1370.906816,4970.934367,2427.446957,2072.703482,1935.849649,3067.733213,6524.163233,3897.978651,2220.053649,1982.102864,5011.443524,4007.882145,2179.381794,1009.108202
8047.985306,2046.546728,2700.422184,3757.365381,2904.114646,2537.509042,4181.394977,3885.154909,2848.021575,2158.317115,4491.928092,1496.282731,1602.234647,4117.889703,5830.81472,2076.224204,4102.348217,5883.798642,6858.723658,2423.274518,1739.073965,4198.270247,2652.245673,2739.353638,1869.546799,2701.075287,3496.518094,3101.076047,2593.275778,4143.120364,4396.771515,3611.580398,5196.904654,3920.408402,1288.629876,5075.910819,2260.039088,2307.092061
1022.338634,2688.558048,741.251901,1480.601062,668.392296,792.413473,839.492011,1109.049339,1271.004697,877.968601,565.658435,981.328864,446.915191,2296.406708,1688.320549,781.705529,1369.825344,1872.941114,1333.566836,1172.861713,540.590953,1289.154005,618.973223,1391.697564,858.158276,902.017063,1457.358362,758.565302,558.472245,1325.680753,1147.15939,1419.989783,716.174695,1320.719294,1514.86107,794.372458,586.75703,2169.207994
10601.816646,8181.789831,4370.264891,4596.762846,6079.248197,5253.107407,8174.327252,3827.308778,4831.161734,5061.783972,5223.650788,3339.788118,3855.737152,8864.547631,3946.615755,4914.561397,4863.712332,7470.539861,6434.282827,4992.992125,3937.59669,6417.148515,5127.756102,5450.382311,4130.993809,4927.33021,5204.078541,4619.478849,6427.765193,4625.039736,5611.146235,4687.342352,5210.110448,5455.07039,6196.451778,5213.856209,5547.856047,4847.262068
3162.704348,1648.538769,1090.777605,2847.660525,2947.18127,1349.805878,1892.908184,2770.829541,1273.515712,3300.276206,2049.636887,1135.855629,1580.373075,1895.687376,792.935093,1745.768775,1603.24019,1421.905339,1006.025207,2973.062629,1116.923274,1891.407193,885.095175,1988.869117,1356.799231,2978.03905,2648.179982,878.438399,844.13139,1788.441658,2356.712364,1761.271114,963.40319,1843.779231,1835.252272,1463.952952,2066.781672,1726.812755
4273.31512,2118.778603,1211.204838,1926.360888,1931.76875,2000.653567,987.552232,1273.810415,763.505667,1715.900079,1075.825212,1399.224567,863.4797,2172.568968,2192.907808,942.883452,2216.495859,1589.661576,1632.988432,1559.614277,836.263062,1298.947448,594.719834,1175.72518,2195.598382,1055.61378,1437.045065,1718.730896,1000.219111,1094.870976,997.135103,642.880139,1641.512783,1752.752993,1159.899218,1231.906115,641.148979,1159.930731
11646.123157,8315.235428,7455.294148,7837.162885,7087.742126,7104.680589,6371.453264,7563.348633,7432.147315,6659.57531,7973.618542,8350.24022,6660.96176,9250.637648,8250.815089,8196.331115,6004.775864,7152.386848,8500.794319,7560.208095,7162.708971,7457.774165,5422.550552,5321.602831,6977.088983,7209.204892,8661.640286,7244.688621,6677.818026,7379.386214,6105.364629,8368.271482,5834.242862,7046.0845,8138.071592,6828.478188,6438.698269,6526.576713
519.851553,447.679801,247.430904,533.870363,756.724185,343.970917,527.811885,393.52952,344.950774,302.859822,250.4592,191.856526,346.846036,401.761016,210.541414,289.987315,271.745581,393.882364,268.400327,558.37964,221.647363,391.403557,165.366491,303.747753,402.031698,314.006963,443.264315,194.111845,307.662427,374.873701,409.96226,391.012388,238.840919,442.919223,320.770918,480.896319,406.470364,568.493287
6328.764131,3799.505466,3522.623802,2996.780375,4435.936853,3858.323444,2873.383137,3010.371294,2884.72033,4286.49704,2223.778834,3109.356811,2411.013864,3541.845531,2912.988792,2985.247286,4082.694587,3542.443804,3693.782368,3379.85393,2869.49644,3002.394603,3493.163408,2969.753705,2055.631911,3150.314909,3815.550501,1606.030646,2404.33476,3507.567108,2831.891064,3400.198571,3574.045682,4586.542046,3620.721616,3686.298792,3498.240565,4634.463594
8396.557259,4101.569108,4592.578908,5153.141181,6754.445354,4730.969418,4684.43857,6002.389275,4734.734413,7244.480937,4684.683673,2204.777836,3942.083458,4599.240279,5494.23576,4433.379711,3891.777589,5784.933461,6552.989424,5144.696061,3281.639519,4936.539257,4609.537871,6192.066309,3354.385265,4150.511294,4759.254155,4489.317076,6652.899326,3850.292808,4791.096266,4197.20972,3391.895394,4940.458788,4448.2149,3348.935988,5224.284709,5915.450452
4326.293091,2293.639426,1030.093043,1305.674235,2008.48024,1205.691,1331.485076,1208.6182,1114.458033,1343.079814,1512.20897,1121.611552,313.418297,2400.308084,2660.863877,2240.044712,1380.812648,2861.6634,2138.331618,1376.555522,1487.690651,1198.607522,1692.056319,943.885893,1218.149785,1698.377026,2872.706137,1869.580334,1838.669991,1218.090794,1641.029777,1843.677456,1830.164979,1266.192609,1847.645523,2131.270705,787.953214,1629.668473
